RMSE,NLL,Q-10,Q-20,Q-30,Q-40,Q-50,Q-60,Q-70,Q-80,Q-90,CQM,CRPS,method,train_time,test_time,dataset,seed
38.90297817593631,4.933771504447191,0.10578,0.21705,0.34548,0.49078,0.64419,0.77565,0.85955,0.90689,0.93655,0.07819200000000001,17.716310311089998,valla,27621.595627069473,255.6986289024353,airline,1
