RMSE,NLL,Q-10,Q-20,Q-30,Q-40,Q-50,Q-60,Q-70,Q-80,Q-90,CQM,CRPS,method,train_time,test_time,dataset,prior_precision,sigma_noise,seed
38.90297817593631,5.0973631177943,0.12768,0.26166,0.40333,0.5399,0.66375,0.76783,0.84848,0.90378,0.93303,0.09494400000000001,18.31639569152546,lla last_layer kron,48.59710717201233,9.40582013130188,airline,7.741395473480225,0.9547973275184631,4
