RMSE,NLL,Q-10,Q-20,Q-30,Q-40,Q-50,Q-60,Q-70,Q-80,Q-90,CQM,CRPS,method,train_time,test_time,dataset,seed
38.90297817593631,4.934139265672442,0.10546,0.21615,0.34469,0.48953,0.64267,0.77468,0.85941,0.90653,0.93637,0.077549,17.707710810176962,valla,27459.678381204605,285.07550740242004,airline,0
