NLL,ACC,ECE,BRIER,method,train_time,test_time,resnet,seed,rotated_10_NLL,rotated_10_ACC,rotated_10_ECE,rotated_10_BRIER,rotated_20_NLL,rotated_20_ACC,rotated_20_ECE,rotated_20_BRIER,rotated_30_NLL,rotated_30_ACC,rotated_30_ECE,rotated_30_BRIER,rotated_40_NLL,rotated_40_ACC,rotated_40_ECE,rotated_40_BRIER,rotated_50_NLL,rotated_50_ACC,rotated_50_ECE,rotated_50_BRIER,rotated_60_NLL,rotated_60_ACC,rotated_60_ECE,rotated_60_BRIER,rotated_70_NLL,rotated_70_ACC,rotated_70_ECE,rotated_70_BRIER,rotated_80_NLL,rotated_80_ACC,rotated_80_ECE,rotated_80_BRIER,rotated_90_NLL,rotated_90_ACC,rotated_90_ECE,rotated_90_BRIER,rotated_100_NLL,rotated_100_ACC,rotated_100_ECE,rotated_100_BRIER,rotated_110_NLL,rotated_110_ACC,rotated_110_ECE,rotated_110_BRIER,rotated_120_NLL,rotated_120_ACC,rotated_120_ECE,rotated_120_BRIER,rotated_130_NLL,rotated_130_ACC,rotated_130_ECE,rotated_130_BRIER,rotated_140_NLL,rotated_140_ACC,rotated_140_ECE,rotated_140_BRIER,rotated_150_NLL,rotated_150_ACC,rotated_150_ECE,rotated_150_BRIER,rotated_160_NLL,rotated_160_ACC,rotated_160_ECE,rotated_160_BRIER,rotated_170_NLL,rotated_170_ACC,rotated_170_ECE,rotated_170_BRIER,rotated_180_NLL,rotated_180_ACC,rotated_180_ECE,rotated_180_BRIER
0.2752590132604854,0.9401,0.038488730788230896,0.10162556312942596,map,2.384185791015625e-07,2.520873546600342,resnet44,1,0.4564304008350462,0.8976,0.06744329631328583,0.16739359691599612,0.9257886635836825,0.8048,0.1373623013496399,0.32165043117685516,1.693341060476273,0.6833,0.2325383424758911,0.5299770169598522,2.451560481220152,0.5839,0.32214123010635376,0.7073283281130742,2.8854080595541376,0.5321,0.36307913064956665,0.7995315751811588,3.3278908580402544,0.4837,0.40445807576179504,0.888575203088966,3.5578302494130774,0.4523,0.4308193027973175,0.9429521508675077,3.682199545042723,0.4287,0.45052507519721985,0.9814636089148299,3.7325074575654753,0.4173,0.45701441168785095,1.0012614907319972,3.758430009397948,0.4106,0.4613027572631836,1.007885563122043,3.7916519161037687,0.4026,0.46667376160621643,1.0206526856551086,3.9977021170828535,0.3775,0.48802483081817627,1.063915089706303,4.203195720063553,0.3605,0.5075732469558716,1.1006663988057934,4.203871625406044,0.3628,0.5027605295181274,1.0941089316786765,4.331700434957658,0.3528,0.5148043036460876,1.1185015186323553,4.374485269905743,0.3451,0.5228685736656189,1.1293617187706575,4.43550282948269,0.335,0.5260485410690308,1.1459503921269067,4.314119419542337,0.3421,0.5236492156982422,1.1306775008457823
