NLL,ACC,ECE,BRIER,method,train_time,test_time,resnet,initial_lr,scheduler_gamma,iterations,seed,rotated_10_NLL,rotated_10_ACC,rotated_10_ECE,rotated_10_BRIER,rotated_20_NLL,rotated_20_ACC,rotated_20_ECE,rotated_20_BRIER,rotated_30_NLL,rotated_30_ACC,rotated_30_ECE,rotated_30_BRIER,rotated_40_NLL,rotated_40_ACC,rotated_40_ECE,rotated_40_BRIER,rotated_50_NLL,rotated_50_ACC,rotated_50_ECE,rotated_50_BRIER,rotated_60_NLL,rotated_60_ACC,rotated_60_ECE,rotated_60_BRIER,rotated_70_NLL,rotated_70_ACC,rotated_70_ECE,rotated_70_BRIER,rotated_80_NLL,rotated_80_ACC,rotated_80_ECE,rotated_80_BRIER,rotated_90_NLL,rotated_90_ACC,rotated_90_ECE,rotated_90_BRIER,rotated_100_NLL,rotated_100_ACC,rotated_100_ECE,rotated_100_BRIER,rotated_110_NLL,rotated_110_ACC,rotated_110_ECE,rotated_110_BRIER,rotated_120_NLL,rotated_120_ACC,rotated_120_ECE,rotated_120_BRIER,rotated_130_NLL,rotated_130_ACC,rotated_130_ECE,rotated_130_BRIER,rotated_140_NLL,rotated_140_ACC,rotated_140_ECE,rotated_140_BRIER,rotated_150_NLL,rotated_150_ACC,rotated_150_ECE,rotated_150_BRIER,rotated_160_NLL,rotated_160_ACC,rotated_160_ECE,rotated_160_BRIER,rotated_170_NLL,rotated_170_ACC,rotated_170_ECE,rotated_170_BRIER,rotated_180_NLL,rotated_180_ACC,rotated_180_ECE,rotated_180_BRIER
0.19798772802496178,0.94,0.009537952020764351,0.09292121955167135,fmgp,912.7383804321289,1.3853504657745361,resnet44,0.0001,0.85,50000,4,0.3262673057304427,0.8989,0.022594092413783073,0.15126368355116998,0.6482635525373508,0.805,0.06856681406497955,0.28847097920371956,1.1372072566266045,0.6836,0.1503593623638153,0.4718980490498065,1.585538950212867,0.5938,0.2192092090845108,0.6112291999222474,1.8620420737614636,0.5369,0.25641342997550964,0.6956986241063406,2.1744836175938658,0.4768,0.3026881217956543,0.7868321386765846,2.357193877789595,0.4434,0.3255518972873688,0.8392001042437157,2.392870666536844,0.4264,0.33160337805747986,0.8572125650924958,2.417541736269558,0.4189,0.3402245044708252,0.8713085750169935,2.4316320288006454,0.4111,0.3416653871536255,0.8776002051640562,2.4962203897783706,0.4019,0.3506864905357361,0.8981027430683259,2.6199622044874737,0.3774,0.37186434864997864,0.9365032825525578,2.705424320409703,0.3727,0.3737882673740387,0.9473166810538359,2.775084197332959,0.3612,0.38123807311058044,0.9624168440984884,2.833426235506497,0.3511,0.3927222490310669,0.9830291051511842,2.882005931188277,0.3428,0.40352964401245117,0.9965833519198409,2.8732905290809914,0.3426,0.4026176631450653,0.9966775113474623,2.824489156032574,0.3452,0.3975561559200287,0.9860819104011671
