NLL,ACC,ECE,BRIER,method,train_time,test_time,hessian,prior_precision,seed,rotated_10_NLL,rotated_10_ACC,rotated_10_ECE,rotated_10_BRIER,rotated_20_NLL,rotated_20_ACC,rotated_20_ECE,rotated_20_BRIER,rotated_30_NLL,rotated_30_ACC,rotated_30_ECE,rotated_30_BRIER,rotated_40_NLL,rotated_40_ACC,rotated_40_ECE,rotated_40_BRIER,rotated_50_NLL,rotated_50_ACC,rotated_50_ECE,rotated_50_BRIER,rotated_60_NLL,rotated_60_ACC,rotated_60_ECE,rotated_60_BRIER,rotated_70_NLL,rotated_70_ACC,rotated_70_ECE,rotated_70_BRIER,rotated_80_NLL,rotated_80_ACC,rotated_80_ECE,rotated_80_BRIER,rotated_90_NLL,rotated_90_ACC,rotated_90_ECE,rotated_90_BRIER,rotated_100_NLL,rotated_100_ACC,rotated_100_ECE,rotated_100_BRIER,rotated_110_NLL,rotated_110_ACC,rotated_110_ECE,rotated_110_BRIER,rotated_120_NLL,rotated_120_ACC,rotated_120_ECE,rotated_120_BRIER,rotated_130_NLL,rotated_130_ACC,rotated_130_ECE,rotated_130_BRIER,rotated_140_NLL,rotated_140_ACC,rotated_140_ECE,rotated_140_BRIER,rotated_150_NLL,rotated_150_ACC,rotated_150_ECE,rotated_150_BRIER,rotated_160_NLL,rotated_160_ACC,rotated_160_ECE,rotated_160_BRIER,rotated_170_NLL,rotated_170_ACC,rotated_170_ECE,rotated_170_BRIER,rotated_180_NLL,rotated_180_ACC,rotated_180_ECE,rotated_180_BRIER,resnet
0.2518025634765625,0.9355,0.0291296113282442,0.102778076171875,lla last_layer kron,17.423621654510498,2.442335367202759,kron,2.8385417461395264,3,0.412761376953125,0.8915,0.0546049363911151,0.1673874145507812,0.82845576171875,0.8022,0.1085822731256485,0.309960400390625,1.49079892578125,0.6837,0.2004077136516571,0.504409814453125,2.1658150390625,0.5903,0.276090145111084,0.66579052734375,2.5286521484375,0.5371,0.3183665573596954,0.75072685546875,2.8947619140625,0.4832,0.3602666854858398,0.8394875,3.157987890625,0.4472,0.3877936601638794,0.896492578125,3.2533556640625,0.4261,0.4085103869438171,0.933594140625,3.2659978515625,0.4218,0.4075966477394104,0.9398298828125,3.295309375,0.4156,0.4099750220775604,0.9514607421875,3.404943359375,0.3985,0.4250404238700866,0.97910458984375,3.49259375,0.3857,0.4395938515663147,1.0000716796875,3.67653828125,0.3678,0.450093924999237,1.0328759765625,3.77594453125,0.3664,0.4573833048343658,1.04277880859375,3.972487890625,0.3419,0.4818317294120788,1.08551953125,3.98345546875,0.3434,0.4756226539611816,1.0776298828125,3.961379296875,0.34,0.4824514389038086,1.0892375,3.897571484375,0.3456,0.4710603356361389,1.07429013671875,resnet32
