NLL,ACC,ECE,BRIER,method,resnet,train_time,test_time,seed,rotated_10_NLL,rotated_10_ACC,rotated_10_ECE,rotated_10_BRIER,rotated_20_NLL,rotated_20_ACC,rotated_20_ECE,rotated_20_BRIER,rotated_30_NLL,rotated_30_ACC,rotated_30_ECE,rotated_30_BRIER,rotated_40_NLL,rotated_40_ACC,rotated_40_ECE,rotated_40_BRIER,rotated_50_NLL,rotated_50_ACC,rotated_50_ECE,rotated_50_BRIER,rotated_60_NLL,rotated_60_ACC,rotated_60_ECE,rotated_60_BRIER,rotated_70_NLL,rotated_70_ACC,rotated_70_ECE,rotated_70_BRIER,rotated_80_NLL,rotated_80_ACC,rotated_80_ECE,rotated_80_BRIER,rotated_90_NLL,rotated_90_ACC,rotated_90_ECE,rotated_90_BRIER,rotated_100_NLL,rotated_100_ACC,rotated_100_ECE,rotated_100_BRIER,rotated_110_NLL,rotated_110_ACC,rotated_110_ECE,rotated_110_BRIER,rotated_120_NLL,rotated_120_ACC,rotated_120_ECE,rotated_120_BRIER,rotated_130_NLL,rotated_130_ACC,rotated_130_ECE,rotated_130_BRIER,rotated_140_NLL,rotated_140_ACC,rotated_140_ECE,rotated_140_BRIER,rotated_150_NLL,rotated_150_ACC,rotated_150_ECE,rotated_150_BRIER,rotated_160_NLL,rotated_160_ACC,rotated_160_ECE,rotated_160_BRIER,rotated_170_NLL,rotated_170_ACC,rotated_170_ECE,rotated_170_BRIER,rotated_180_NLL,rotated_180_ACC,rotated_180_ECE,rotated_180_BRIER
0.2111873046875,0.9346,0.018547942861914635,0.09585931396484375,mfvi,resnet32,437.0870819091797,53.37822866439819,0,0.3328692138671875,0.899,0.03063812665641308,0.14843941650390624,0.65528203125,0.8129,0.07173776626586914,0.2768897216796875,1.15111708984375,0.7024,0.14074447751045227,0.444429150390625,1.60983935546875,0.6136,0.2063632607460022,0.5772630859375,1.9201509765625,0.563,0.24316468834877014,0.658577490234375,2.21537109375,0.5143,0.28194665908813477,0.739758251953125,2.4360498046875,0.4733,0.30932140350341797,0.79767783203125,2.482694140625,0.4557,0.3153359889984131,0.81586025390625,2.550134765625,0.4425,0.32500964403152466,0.8381607421875,2.58901171875,0.43,0.33119645714759827,0.85362568359375,2.6298341796875,0.4184,0.33641788363456726,0.8675447265625,2.7537013671875,0.4012,0.35290417075157166,0.89830498046875,2.8871658203125,0.3872,0.36650514602661133,0.92326201171875,2.9859408203125,0.3781,0.37362346053123474,0.93609609375,3.0803814453125,0.3705,0.3819362223148346,0.9583048828125,3.1284353515625,0.3564,0.39355233311653137,0.97684208984375,3.1379158203125,0.3545,0.39635905623435974,0.98337353515625,3.115745703125,0.3581,0.38959214091300964,0.97323681640625
