NLL,ACC,ECE,BRIER,method,train_time,test_time,resnet,iterations,seed,rotated_10_NLL,rotated_10_ACC,rotated_10_ECE,rotated_10_BRIER,rotated_20_NLL,rotated_20_ACC,rotated_20_ECE,rotated_20_BRIER,rotated_30_NLL,rotated_30_ACC,rotated_30_ECE,rotated_30_BRIER,rotated_40_NLL,rotated_40_ACC,rotated_40_ECE,rotated_40_BRIER,rotated_50_NLL,rotated_50_ACC,rotated_50_ECE,rotated_50_BRIER,rotated_60_NLL,rotated_60_ACC,rotated_60_ECE,rotated_60_BRIER,rotated_70_NLL,rotated_70_ACC,rotated_70_ECE,rotated_70_BRIER,rotated_80_NLL,rotated_80_ACC,rotated_80_ECE,rotated_80_BRIER,rotated_90_NLL,rotated_90_ACC,rotated_90_ECE,rotated_90_BRIER,rotated_100_NLL,rotated_100_ACC,rotated_100_ECE,rotated_100_BRIER,rotated_110_NLL,rotated_110_ACC,rotated_110_ECE,rotated_110_BRIER,rotated_120_NLL,rotated_120_ACC,rotated_120_ECE,rotated_120_BRIER,rotated_130_NLL,rotated_130_ACC,rotated_130_ECE,rotated_130_BRIER,rotated_140_NLL,rotated_140_ACC,rotated_140_ECE,rotated_140_BRIER,rotated_150_NLL,rotated_150_ACC,rotated_150_ECE,rotated_150_BRIER,rotated_160_NLL,rotated_160_ACC,rotated_160_ECE,rotated_160_BRIER,rotated_170_NLL,rotated_170_ACC,rotated_170_ECE,rotated_170_BRIER,rotated_180_NLL,rotated_180_ACC,rotated_180_ECE,rotated_180_BRIER
0.22757737475421327,0.9259,0.014357411302626133,0.11116652202140703,valla,11451.42979812622,155.2341387271881,resnet20,40000,3,0.36007983646935704,0.8824,0.013422616757452488,0.17138950129040803,0.7045769612704892,0.7777,0.022402334958314896,0.31437440105543357,1.1534698253720297,0.6632,0.08428667485713959,0.4627383392162691,1.6179570893379784,0.57,0.14491790533065796,0.5898775387707362,1.941404981747875,0.5073,0.18600763380527496,0.6751970813712531,2.281524374010904,0.4522,0.22955675423145294,0.75352837098998,2.398409316127079,0.4317,0.23877587914466858,0.7838405945269584,2.449148497560995,0.4089,0.2502143681049347,0.8082375960011915,2.494510299428377,0.3987,0.2541314661502838,0.8237497176139945,2.4847901702747808,0.3895,0.26178038120269775,0.8316864423232795,2.5560949628115712,0.3834,0.2667865455150604,0.8450253723112894,2.677965881114048,0.3634,0.28197604417800903,0.8714845128117293,2.7296452667196487,0.3552,0.2866942286491394,0.8819282937916895,2.869874191644164,0.3476,0.2941184639930725,0.9049849080532285,2.968934176625343,0.3324,0.3051321804523468,0.9178881380107896,2.932662558838564,0.3322,0.30649033188819885,0.9156203973986506,2.94898652477256,0.3324,0.3049781620502472,0.9266046350409922,2.918697421025205,0.3272,0.30828195810317993,0.9247664064989931
