NLL,ACC,ECE,BRIER,method,train_time,test_time,resnet,prior_precision,seed,lower_da,batch_size,rotated_10_NLL,rotated_10_ACC,rotated_10_ECE,rotated_10_BRIER,rotated_20_NLL,rotated_20_ACC,rotated_20_ECE,rotated_20_BRIER,rotated_30_NLL,rotated_30_ACC,rotated_30_ECE,rotated_30_BRIER,rotated_40_NLL,rotated_40_ACC,rotated_40_ECE,rotated_40_BRIER,rotated_50_NLL,rotated_50_ACC,rotated_50_ECE,rotated_50_BRIER,rotated_60_NLL,rotated_60_ACC,rotated_60_ECE,rotated_60_BRIER,rotated_70_NLL,rotated_70_ACC,rotated_70_ECE,rotated_70_BRIER,rotated_80_NLL,rotated_80_ACC,rotated_80_ECE,rotated_80_BRIER,rotated_90_NLL,rotated_90_ACC,rotated_90_ECE,rotated_90_BRIER,rotated_100_NLL,rotated_100_ACC,rotated_100_ECE,rotated_100_BRIER,rotated_110_NLL,rotated_110_ACC,rotated_110_ECE,rotated_110_BRIER,rotated_120_NLL,rotated_120_ACC,rotated_120_ECE,rotated_120_BRIER,rotated_130_NLL,rotated_130_ACC,rotated_130_ECE,rotated_130_BRIER,rotated_140_NLL,rotated_140_ACC,rotated_140_ECE,rotated_140_BRIER,rotated_150_NLL,rotated_150_ACC,rotated_150_ECE,rotated_150_BRIER,rotated_160_NLL,rotated_160_ACC,rotated_160_ECE,rotated_160_BRIER,rotated_170_NLL,rotated_170_ACC,rotated_170_ECE,rotated_170_BRIER,rotated_180_NLL,rotated_180_ACC,rotated_180_ECE,rotated_180_BRIER
0.19408485382688467,0.9445,0.01993369497358799,0.0868856920343902,ella,3699.6226332187653,77.1063928604126,resnet56,0.9750000238418579,2,0.8,50,0.31197937681534954,0.9106,0.028293177485466003,0.13825016346396585,0.6477450557360508,0.8134,0.013401907868683338,0.27067690599440825,1.1793380674509084,0.6832,0.07599861919879913,0.44097365300632074,1.6615232223644547,0.5966,0.12002576142549515,0.5576072667520718,1.9952709708680454,0.5401,0.15505418181419373,0.6348626085203062,2.3051257213018252,0.489,0.18771347403526306,0.7060891731057053,2.418667655424303,0.4551,0.2087886929512024,0.745323580041596,2.4409518171370723,0.4321,0.22147731482982635,0.7719847891641604,2.4352822011657707,0.4249,0.2247927337884903,0.7786281849171403,2.5104325701371804,0.4135,0.22867363691329956,0.7970474350509335,2.491665253657173,0.4073,0.23143616318702698,0.802511449413967,2.617547993467709,0.3906,0.24711933732032776,0.8271879043904182,2.746445615027586,0.3655,0.26628297567367554,0.859142387313809,2.919498210443403,0.3559,0.2740681767463684,0.8787573603550607,2.958002272657165,0.3467,0.2819167971611023,0.8897061991373032,3.028451361539734,0.3421,0.2850659191608429,0.9010749709219373,3.0222542206588843,0.3383,0.28487977385520935,0.9036270600108526,3.0074676100023088,0.3371,0.2913306653499603,0.9068026594612604
