NLL,ACC,ECE,BRIER,method,resnet,train_time,test_time,seed,rotated_10_NLL,rotated_10_ACC,rotated_10_ECE,rotated_10_BRIER,rotated_20_NLL,rotated_20_ACC,rotated_20_ECE,rotated_20_BRIER,rotated_30_NLL,rotated_30_ACC,rotated_30_ECE,rotated_30_BRIER,rotated_40_NLL,rotated_40_ACC,rotated_40_ECE,rotated_40_BRIER,rotated_50_NLL,rotated_50_ACC,rotated_50_ECE,rotated_50_BRIER,rotated_60_NLL,rotated_60_ACC,rotated_60_ECE,rotated_60_BRIER,rotated_70_NLL,rotated_70_ACC,rotated_70_ECE,rotated_70_BRIER,rotated_80_NLL,rotated_80_ACC,rotated_80_ECE,rotated_80_BRIER,rotated_90_NLL,rotated_90_ACC,rotated_90_ECE,rotated_90_BRIER,rotated_100_NLL,rotated_100_ACC,rotated_100_ECE,rotated_100_BRIER,rotated_110_NLL,rotated_110_ACC,rotated_110_ECE,rotated_110_BRIER,rotated_120_NLL,rotated_120_ACC,rotated_120_ECE,rotated_120_BRIER,rotated_130_NLL,rotated_130_ACC,rotated_130_ECE,rotated_130_BRIER,rotated_140_NLL,rotated_140_ACC,rotated_140_ECE,rotated_140_BRIER,rotated_150_NLL,rotated_150_ACC,rotated_150_ECE,rotated_150_BRIER,rotated_160_NLL,rotated_160_ACC,rotated_160_ECE,rotated_160_BRIER,rotated_170_NLL,rotated_170_ACC,rotated_170_ECE,rotated_170_BRIER,rotated_180_NLL,rotated_180_ACC,rotated_180_ECE,rotated_180_BRIER
0.18365390625,0.9451,0.015573255717754364,0.08417622680664062,mfvi,resnet56,700.9578578472137,89.04801869392395,2,0.294054541015625,0.9127,0.02323032356798649,0.131343994140625,0.610406787109375,0.8277,0.05919560045003891,0.2572248779296875,1.13012255859375,0.7092,0.13832153379917145,0.43555546875,1.6965189453125,0.6016,0.21549585461616516,0.5996537109375,1.9732056640625,0.5522,0.2532508075237274,0.673880322265625,2.286784375,0.4988,0.2892163097858429,0.753102294921875,2.5047751953125,0.4608,0.31483593583106995,0.81026376953125,2.5629267578125,0.4421,0.3240617513656616,0.83637265625,2.5691599609375,0.4363,0.32329118251800537,0.84238330078125,2.5847564453125,0.4344,0.3231382966041565,0.8477228515625,2.6684373046875,0.4107,0.3417454957962036,0.8760662109375,2.7236634765625,0.3993,0.34970706701278687,0.8966345703125,2.9352470703125,0.3768,0.3715583086013794,0.9348068359375,3.060215625,0.3622,0.38782617449760437,0.96428076171875,3.1577251953125,0.352,0.3942756950855255,0.98216123046875,3.1702662109375,0.3524,0.3945838212966919,0.9884826171875,3.1753017578125,0.3465,0.3997260332107544,0.99129580078125,3.1579677734375,0.3496,0.39569321274757385,0.99032001953125
