NLL,ACC,ECE,BRIER,method,train_time,test_time,resnet,initial_lr,scheduler_gamma,iterations,seed,rotated_10_NLL,rotated_10_ACC,rotated_10_ECE,rotated_10_BRIER,rotated_20_NLL,rotated_20_ACC,rotated_20_ECE,rotated_20_BRIER,rotated_30_NLL,rotated_30_ACC,rotated_30_ECE,rotated_30_BRIER,rotated_40_NLL,rotated_40_ACC,rotated_40_ECE,rotated_40_BRIER,rotated_50_NLL,rotated_50_ACC,rotated_50_ECE,rotated_50_BRIER,rotated_60_NLL,rotated_60_ACC,rotated_60_ECE,rotated_60_BRIER,rotated_70_NLL,rotated_70_ACC,rotated_70_ECE,rotated_70_BRIER,rotated_80_NLL,rotated_80_ACC,rotated_80_ECE,rotated_80_BRIER,rotated_90_NLL,rotated_90_ACC,rotated_90_ECE,rotated_90_BRIER,rotated_100_NLL,rotated_100_ACC,rotated_100_ECE,rotated_100_BRIER,rotated_110_NLL,rotated_110_ACC,rotated_110_ECE,rotated_110_BRIER,rotated_120_NLL,rotated_120_ACC,rotated_120_ECE,rotated_120_BRIER,rotated_130_NLL,rotated_130_ACC,rotated_130_ECE,rotated_130_BRIER,rotated_140_NLL,rotated_140_ACC,rotated_140_ECE,rotated_140_BRIER,rotated_150_NLL,rotated_150_ACC,rotated_150_ECE,rotated_150_BRIER,rotated_160_NLL,rotated_160_ACC,rotated_160_ECE,rotated_160_BRIER,rotated_170_NLL,rotated_170_ACC,rotated_170_ECE,rotated_170_BRIER,rotated_180_NLL,rotated_180_ACC,rotated_180_ECE,rotated_180_BRIER
0.1980722478393893,0.94,0.009572464972734451,0.09293390042211992,fmgp,936.2370085716248,1.4675023555755615,resnet44,0.0001,0.85,50000,1,0.31841872782161024,0.9002,0.022203022614121437,0.149638637757684,0.6632579509804515,0.7986,0.07398734241724014,0.29410055927079726,1.1412156719868845,0.6764,0.1532144695520401,0.4738592908619618,1.5994958693164745,0.5924,0.21825654804706573,0.6157192402608912,1.8964216616578788,0.5339,0.25733593106269836,0.7010612214059616,2.184907010806586,0.4816,0.30046582221984863,0.7838454467243308,2.3552540399126753,0.4441,0.3278334438800812,0.841310551459407,2.411557708566874,0.4275,0.33441609144210815,0.8624541201940443,2.394760509043391,0.4259,0.3333566188812256,0.8599522705631473,2.4375069741274387,0.4168,0.3384462296962738,0.8782134111378754,2.4846717662227675,0.4062,0.3460133671760559,0.8929756244827036,2.61996326702007,0.3806,0.3690944314002991,0.9302748653501576,2.7114972552704866,0.3678,0.3791366517543793,0.9550870939633113,2.7843910138497523,0.3595,0.38829946517944336,0.9668269952010067,2.856634355410307,0.3447,0.4021739065647125,0.9929206453688421,2.858425230024292,0.3401,0.40409278869628906,0.9953366428372805,2.903198880354526,0.3352,0.4070836305618286,1.0022314596393913,2.861057616487238,0.3408,0.40407097339630127,0.9966530017833426
