NLL,ACC,ECE,BRIER,method,resnet,train_time,test_time,seed,rotated_10_NLL,rotated_10_ACC,rotated_10_ECE,rotated_10_BRIER,rotated_20_NLL,rotated_20_ACC,rotated_20_ECE,rotated_20_BRIER,rotated_30_NLL,rotated_30_ACC,rotated_30_ECE,rotated_30_BRIER,rotated_40_NLL,rotated_40_ACC,rotated_40_ECE,rotated_40_BRIER,rotated_50_NLL,rotated_50_ACC,rotated_50_ECE,rotated_50_BRIER,rotated_60_NLL,rotated_60_ACC,rotated_60_ECE,rotated_60_BRIER,rotated_70_NLL,rotated_70_ACC,rotated_70_ECE,rotated_70_BRIER,rotated_80_NLL,rotated_80_ACC,rotated_80_ECE,rotated_80_BRIER,rotated_90_NLL,rotated_90_ACC,rotated_90_ECE,rotated_90_BRIER,rotated_100_NLL,rotated_100_ACC,rotated_100_ECE,rotated_100_BRIER,rotated_110_NLL,rotated_110_ACC,rotated_110_ECE,rotated_110_BRIER,rotated_120_NLL,rotated_120_ACC,rotated_120_ECE,rotated_120_BRIER,rotated_130_NLL,rotated_130_ACC,rotated_130_ECE,rotated_130_BRIER,rotated_140_NLL,rotated_140_ACC,rotated_140_ECE,rotated_140_BRIER,rotated_150_NLL,rotated_150_ACC,rotated_150_ECE,rotated_150_BRIER,rotated_160_NLL,rotated_160_ACC,rotated_160_ECE,rotated_160_BRIER,rotated_170_NLL,rotated_170_ACC,rotated_170_ECE,rotated_170_BRIER,rotated_180_NLL,rotated_180_ACC,rotated_180_ECE,rotated_180_BRIER
0.23798564453125,0.9337,0.020469538867473602,0.1006152099609375,sngp,resnet44,105.46809244155884,2.576486587524414,2,0.383150439453125,0.8932,0.03279153257608414,0.1593496826171875,0.8013935546875,0.7936,0.08324125409126282,0.310562548828125,1.3163158203125,0.6767,0.15185612440109253,0.485238916015625,1.752571875,0.5846,0.21664169430732727,0.62535751953125,2.0251095703125,0.5303,0.2533072531223297,0.70901259765625,2.282440234375,0.4721,0.30243533849716187,0.79460576171875,2.420396875,0.4485,0.3124062120914459,0.83285810546875,2.5508267578125,0.4229,0.33118656277656555,0.86883310546875,2.5799986328125,0.4168,0.3375471234321594,0.87897353515625,2.5533078125,0.4134,0.33267247676849365,0.87610205078125,2.661406640625,0.3987,0.34340333938598633,0.90188193359375,2.8110076171875,0.372,0.3666538596153259,0.94407734375,2.8519875,0.3674,0.3678312599658966,0.9519490234375,2.909273828125,0.3551,0.37953561544418335,0.96923154296875,2.95223828125,0.3527,0.3789827823638916,0.9792822265625,3.004091015625,0.3399,0.3925263285636902,0.996271875,3.036146875,0.3386,0.3876740634441376,0.9980375,2.9792482421875,0.3392,0.3870178759098053,0.99446728515625
