NLL,ACC,ECE,BRIER,method,train_time,test_time,resnet,initial_lr,scheduler_gamma,iterations,seed,rotated_10_NLL,rotated_10_ACC,rotated_10_ECE,rotated_10_BRIER,rotated_20_NLL,rotated_20_ACC,rotated_20_ECE,rotated_20_BRIER,rotated_30_NLL,rotated_30_ACC,rotated_30_ECE,rotated_30_BRIER,rotated_40_NLL,rotated_40_ACC,rotated_40_ECE,rotated_40_BRIER,rotated_50_NLL,rotated_50_ACC,rotated_50_ECE,rotated_50_BRIER,rotated_60_NLL,rotated_60_ACC,rotated_60_ECE,rotated_60_BRIER,rotated_70_NLL,rotated_70_ACC,rotated_70_ECE,rotated_70_BRIER,rotated_80_NLL,rotated_80_ACC,rotated_80_ECE,rotated_80_BRIER,rotated_90_NLL,rotated_90_ACC,rotated_90_ECE,rotated_90_BRIER,rotated_100_NLL,rotated_100_ACC,rotated_100_ECE,rotated_100_BRIER,rotated_110_NLL,rotated_110_ACC,rotated_110_ECE,rotated_110_BRIER,rotated_120_NLL,rotated_120_ACC,rotated_120_ECE,rotated_120_BRIER,rotated_130_NLL,rotated_130_ACC,rotated_130_ECE,rotated_130_BRIER,rotated_140_NLL,rotated_140_ACC,rotated_140_ECE,rotated_140_BRIER,rotated_150_NLL,rotated_150_ACC,rotated_150_ECE,rotated_150_BRIER,rotated_160_NLL,rotated_160_ACC,rotated_160_ECE,rotated_160_BRIER,rotated_170_NLL,rotated_170_ACC,rotated_170_ECE,rotated_170_BRIER,rotated_180_NLL,rotated_180_ACC,rotated_180_ECE,rotated_180_BRIER
0.22748012797597808,0.9262,0.007482565939426422,0.11091797447803274,fmgp,908.1423242092133,1.4309172630310059,resnet20,0.0001,0.85,50000,3,0.36747214764223163,0.879,0.007781188003718853,0.17562983896722506,0.6774569919712948,0.7765,0.04414168745279312,0.3123766078232093,1.1164895269443802,0.6684,0.1061084195971489,0.47175731613380767,1.5574199981175179,0.5735,0.1784360259771347,0.6049056462439119,1.8748561236391192,0.5104,0.22069984674453735,0.6977708951157365,2.1134915734768316,0.4605,0.2636173367500305,0.7696981942063241,2.2548154751131797,0.4339,0.2762807607650757,0.8116286187052306,2.356946863950621,0.4156,0.28827735781669617,0.8371738032204566,2.345387143350581,0.4108,0.289908230304718,0.8412422199404096,2.3717845086692995,0.3961,0.2974044978618622,0.8552248755151297,2.449338664833726,0.3844,0.30438828468322754,0.874613962266512,2.5046993308921452,0.3775,0.3093026578426361,0.8888610578179726,2.619283381640298,0.3597,0.32754677534103394,0.9167857849608899,2.721033651986736,0.3423,0.33994361758232117,0.941216654445668,2.785424829606229,0.3366,0.34634774923324585,0.9507127470030724,2.8052925605850376,0.3272,0.35231512784957886,0.9632141305044155,2.8206463537165,0.321,0.35965919494628906,0.9742149603306669,2.7281976949609668,0.3349,0.34610515832901,0.951632372995888
