NLL,ACC,ECE,BRIER,method,train_time,test_time,resnet,prior_precision,seed,lower_da,batch_size,rotated_10_NLL,rotated_10_ACC,rotated_10_ECE,rotated_10_BRIER,rotated_20_NLL,rotated_20_ACC,rotated_20_ECE,rotated_20_BRIER,rotated_30_NLL,rotated_30_ACC,rotated_30_ECE,rotated_30_BRIER,rotated_40_NLL,rotated_40_ACC,rotated_40_ECE,rotated_40_BRIER,rotated_50_NLL,rotated_50_ACC,rotated_50_ECE,rotated_50_BRIER,rotated_60_NLL,rotated_60_ACC,rotated_60_ECE,rotated_60_BRIER,rotated_70_NLL,rotated_70_ACC,rotated_70_ECE,rotated_70_BRIER,rotated_80_NLL,rotated_80_ACC,rotated_80_ECE,rotated_80_BRIER,rotated_90_NLL,rotated_90_ACC,rotated_90_ECE,rotated_90_BRIER,rotated_100_NLL,rotated_100_ACC,rotated_100_ECE,rotated_100_BRIER,rotated_110_NLL,rotated_110_ACC,rotated_110_ECE,rotated_110_BRIER,rotated_120_NLL,rotated_120_ACC,rotated_120_ECE,rotated_120_BRIER,rotated_130_NLL,rotated_130_ACC,rotated_130_ECE,rotated_130_BRIER,rotated_140_NLL,rotated_140_ACC,rotated_140_ECE,rotated_140_BRIER,rotated_150_NLL,rotated_150_ACC,rotated_150_ECE,rotated_150_BRIER,rotated_160_NLL,rotated_160_ACC,rotated_160_ECE,rotated_160_BRIER,rotated_170_NLL,rotated_170_ACC,rotated_170_ECE,rotated_170_BRIER,rotated_180_NLL,rotated_180_ACC,rotated_180_ECE,rotated_180_BRIER
0.18737595124330536,0.9439,0.0072897071950137615,0.08491945574581754,ella,1015.3497393131256,106.56706166267395,resnet56,1.75,0,0.5,500,0.31214382198435187,0.9059,0.01098162867128849,0.14022576045305524,0.6733221381558585,0.8102,0.02726428210735321,0.27392818155354337,1.1853967295788708,0.6871,0.0945519432425499,0.44264650020557256,1.6682661708095514,0.5992,0.1504211574792862,0.5640195102914052,2.031834880063068,0.5411,0.18302680552005768,0.652262166915724,2.3532779928575236,0.4842,0.22313626110553741,0.7260508123536061,2.4809577388137645,0.4523,0.24397790431976318,0.7734787700221717,2.608860883946167,0.4135,0.2724987864494324,0.8132033356729887,2.567515463386559,0.4262,0.2563636302947998,0.8065982798959148,2.617161011094645,0.4092,0.26863062381744385,0.8292579677228583,2.6253038785856826,0.4004,0.2726908326148987,0.8366172415989198,2.7420244171545143,0.3848,0.2865089178085327,0.8629241565683827,2.869836559539066,0.368,0.2999918758869171,0.8837143865518384,2.952033151964907,0.3595,0.3052368760108948,0.8998862524597636,3.053329953071134,0.3508,0.3127152621746063,0.9170912964458577,3.109837471462406,0.3475,0.3181111514568329,0.9225284617752657,3.0981124142028142,0.3372,0.31919318437576294,0.9307638867783693,3.0641652111349322,0.348,0.3136381506919861,0.9181304794757028
