NLL,ACC,ECE,BRIER,method,train_time,test_time,hessian,prior_precision,seed,rotated_10_NLL,rotated_10_ACC,rotated_10_ECE,rotated_10_BRIER,rotated_20_NLL,rotated_20_ACC,rotated_20_ECE,rotated_20_BRIER,rotated_30_NLL,rotated_30_ACC,rotated_30_ECE,rotated_30_BRIER,rotated_40_NLL,rotated_40_ACC,rotated_40_ECE,rotated_40_BRIER,rotated_50_NLL,rotated_50_ACC,rotated_50_ECE,rotated_50_BRIER,rotated_60_NLL,rotated_60_ACC,rotated_60_ECE,rotated_60_BRIER,rotated_70_NLL,rotated_70_ACC,rotated_70_ECE,rotated_70_BRIER,rotated_80_NLL,rotated_80_ACC,rotated_80_ECE,rotated_80_BRIER,rotated_90_NLL,rotated_90_ACC,rotated_90_ECE,rotated_90_BRIER,rotated_100_NLL,rotated_100_ACC,rotated_100_ECE,rotated_100_BRIER,rotated_110_NLL,rotated_110_ACC,rotated_110_ECE,rotated_110_BRIER,rotated_120_NLL,rotated_120_ACC,rotated_120_ECE,rotated_120_BRIER,rotated_130_NLL,rotated_130_ACC,rotated_130_ECE,rotated_130_BRIER,rotated_140_NLL,rotated_140_ACC,rotated_140_ECE,rotated_140_BRIER,rotated_150_NLL,rotated_150_ACC,rotated_150_ECE,rotated_150_BRIER,rotated_160_NLL,rotated_160_ACC,rotated_160_ECE,rotated_160_BRIER,rotated_170_NLL,rotated_170_ACC,rotated_170_ECE,rotated_170_BRIER,rotated_180_NLL,rotated_180_ACC,rotated_180_ECE,rotated_180_BRIER,resnet
0.256627294921875,0.9255,0.0204242300242185,0.1150272827148437,lla last_layer full,10.915440082550049,2.0917787551879883,full,1.9173777103424072,4,0.419170068359375,0.8812,0.0368936732411384,0.1795840576171875,0.798139404296875,0.7824,0.0889055877923965,0.3257667724609375,1.393005859375,0.6572,0.1763966083526611,0.515165771484375,1.98140078125,0.5638,0.2467451989650726,0.661480224609375,2.39533359375,0.5097,0.2901455760002136,0.753305712890625,2.7683416015625,0.4586,0.3335445523262024,0.8407697265625,2.9106267578125,0.4305,0.3502585589885711,0.88070537109375,2.9940025390625,0.4056,0.3697059154510498,0.91479228515625,2.996569921875,0.4051,0.3659726977348327,0.91674765625,2.9313994140625,0.4079,0.3626136183738708,0.90927734375,3.04568671875,0.3823,0.3807872533798218,0.944789453125,3.1643486328125,0.3756,0.389151006937027,0.96238740234375,3.324444140625,0.3566,0.4071558117866516,0.99526787109375,3.442233203125,0.3447,0.4170998632907867,1.01229423828125,3.576513671875,0.3288,0.4330586791038513,1.0412935546875,3.609594921875,0.3298,0.4359307289123535,1.04905068359375,3.611108984375,0.3274,0.4311010837554931,1.0470099609375,3.53708984375,0.3339,0.4244362115859985,1.0341205078125,resnet20
