NLL,ACC,ECE,BRIER,method,train_time,test_time,hessian,prior_precision,seed,rotated_10_NLL,rotated_10_ACC,rotated_10_ECE,rotated_10_BRIER,rotated_20_NLL,rotated_20_ACC,rotated_20_ECE,rotated_20_BRIER,rotated_30_NLL,rotated_30_ACC,rotated_30_ECE,rotated_30_BRIER,rotated_40_NLL,rotated_40_ACC,rotated_40_ECE,rotated_40_BRIER,rotated_50_NLL,rotated_50_ACC,rotated_50_ECE,rotated_50_BRIER,rotated_60_NLL,rotated_60_ACC,rotated_60_ECE,rotated_60_BRIER,rotated_70_NLL,rotated_70_ACC,rotated_70_ECE,rotated_70_BRIER,rotated_80_NLL,rotated_80_ACC,rotated_80_ECE,rotated_80_BRIER,rotated_90_NLL,rotated_90_ACC,rotated_90_ECE,rotated_90_BRIER,rotated_100_NLL,rotated_100_ACC,rotated_100_ECE,rotated_100_BRIER,rotated_110_NLL,rotated_110_ACC,rotated_110_ECE,rotated_110_BRIER,rotated_120_NLL,rotated_120_ACC,rotated_120_ECE,rotated_120_BRIER,rotated_130_NLL,rotated_130_ACC,rotated_130_ECE,rotated_130_BRIER,rotated_140_NLL,rotated_140_ACC,rotated_140_ECE,rotated_140_BRIER,rotated_150_NLL,rotated_150_ACC,rotated_150_ECE,rotated_150_BRIER,rotated_160_NLL,rotated_160_ACC,rotated_160_ECE,rotated_160_BRIER,rotated_170_NLL,rotated_170_ACC,rotated_170_ECE,rotated_170_BRIER,rotated_180_NLL,rotated_180_ACC,rotated_180_ECE,rotated_180_BRIER,resnet
0.20018134765625,0.9435,0.015242114663124,0.0872476806640625,lla last_layer full,14.482839345932009,2.659929275512696,full,2.1539602279663086,2,0.3381022705078125,0.9072,0.0305539965629577,0.1437802490234375,0.703670751953125,0.8114,0.0843977481126785,0.288738916015625,1.281937109375,0.6829,0.173946350812912,0.490252734375,1.7463189453125,0.5933,0.2407107353210449,0.6278765625,2.077168359375,0.5342,0.2846952974796295,0.72629931640625,2.322752734375,0.4957,0.3217798471450805,0.796256103515625,2.50341171875,0.4535,0.3521580398082733,0.85666962890625,2.570421875,0.442,0.3568276762962341,0.8786412109375,2.5940509765625,0.4198,0.3712053894996643,0.90251982421875,2.620541015625,0.4179,0.3710618615150451,0.9088599609375,2.674208984375,0.4068,0.3791934847831726,0.9219015625,2.7869283203125,0.3951,0.3877668976783752,0.94829384765625,2.909999609375,0.3722,0.4132196307182312,0.98726953125,3.01269609375,0.3623,0.4208598732948303,1.0053205078125,3.1018404296875,0.3446,0.4390444755554199,1.0358171875,3.17442734375,0.3375,0.4457472860813141,1.049633203125,3.14419921875,0.3386,0.4445578157901764,1.0456259765625,3.089985546875,0.3428,0.4330007433891296,1.032121484375,resnet56
