NLL,ACC,ECE,BRIER,method,train_time,test_time,resnet,iterations,seed,rotated_10_NLL,rotated_10_ACC,rotated_10_ECE,rotated_10_BRIER,rotated_20_NLL,rotated_20_ACC,rotated_20_ECE,rotated_20_BRIER,rotated_30_NLL,rotated_30_ACC,rotated_30_ECE,rotated_30_BRIER,rotated_40_NLL,rotated_40_ACC,rotated_40_ECE,rotated_40_BRIER,rotated_50_NLL,rotated_50_ACC,rotated_50_ECE,rotated_50_BRIER,rotated_60_NLL,rotated_60_ACC,rotated_60_ECE,rotated_60_BRIER,rotated_70_NLL,rotated_70_ACC,rotated_70_ECE,rotated_70_BRIER,rotated_80_NLL,rotated_80_ACC,rotated_80_ECE,rotated_80_BRIER,rotated_90_NLL,rotated_90_ACC,rotated_90_ECE,rotated_90_BRIER,rotated_100_NLL,rotated_100_ACC,rotated_100_ECE,rotated_100_BRIER,rotated_110_NLL,rotated_110_ACC,rotated_110_ECE,rotated_110_BRIER,rotated_120_NLL,rotated_120_ACC,rotated_120_ECE,rotated_120_BRIER,rotated_130_NLL,rotated_130_ACC,rotated_130_ECE,rotated_130_BRIER,rotated_140_NLL,rotated_140_ACC,rotated_140_ECE,rotated_140_BRIER,rotated_150_NLL,rotated_150_ACC,rotated_150_ECE,rotated_150_BRIER,rotated_160_NLL,rotated_160_ACC,rotated_160_ECE,rotated_160_BRIER,rotated_170_NLL,rotated_170_ACC,rotated_170_ECE,rotated_170_BRIER,rotated_180_NLL,rotated_180_ACC,rotated_180_ECE,rotated_180_BRIER
0.195702594247531,0.9402,0.011247511953115463,0.09217151829041585,valla,31339.359461545944,220.11905598640442,resnet44,40000,2,0.31010497993706715,0.8976,0.008397244848310947,0.14490326712904547,0.6353022492668421,0.8056,0.024530716240406036,0.2767256349743295,1.1322441984564517,0.682,0.09527136385440826,0.4436758916277711,1.6092596004253121,0.5897,0.15247070789337158,0.5697498048067837,1.9615568802044088,0.5354,0.1805417537689209,0.6508251992165353,2.233914609097692,0.4869,0.21207642555236816,0.7127255485362662,2.4198618660371203,0.4512,0.23428519070148468,0.7657118609579137,2.460602408388402,0.4276,0.24867092072963715,0.787656681567033,2.4740641083719694,0.4165,0.2543207108974457,0.8017803132383017,2.5060234588223786,0.4058,0.262959361076355,0.8183401002665394,2.5510102931925434,0.4004,0.26202505826950073,0.8260548530346412,2.640980741840686,0.3807,0.2771519124507904,0.8540709093382424,2.8017551738604807,0.3635,0.2903561592102051,0.8792586591335152,2.844733773930556,0.3657,0.2869502007961273,0.8788409646699727,2.9399346005032965,0.3548,0.2976533770561218,0.8976131401376726,2.992374589593193,0.3425,0.308368444442749,0.9149696864531428,2.9551166878329753,0.3349,0.313561350107193,0.9156353185763977,2.986526695314792,0.3354,0.3114236891269684,0.9198022696786644
