NLL,ACC,ECE,BRIER,method,train_time,test_time,resnet,iterations,seed,rotated_10_NLL,rotated_10_ACC,rotated_10_ECE,rotated_10_BRIER,rotated_20_NLL,rotated_20_ACC,rotated_20_ECE,rotated_20_BRIER,rotated_30_NLL,rotated_30_ACC,rotated_30_ECE,rotated_30_BRIER,rotated_40_NLL,rotated_40_ACC,rotated_40_ECE,rotated_40_BRIER,rotated_50_NLL,rotated_50_ACC,rotated_50_ECE,rotated_50_BRIER,rotated_60_NLL,rotated_60_ACC,rotated_60_ECE,rotated_60_BRIER,rotated_70_NLL,rotated_70_ACC,rotated_70_ECE,rotated_70_BRIER,rotated_80_NLL,rotated_80_ACC,rotated_80_ECE,rotated_80_BRIER,rotated_90_NLL,rotated_90_ACC,rotated_90_ECE,rotated_90_BRIER,rotated_100_NLL,rotated_100_ACC,rotated_100_ECE,rotated_100_BRIER,rotated_110_NLL,rotated_110_ACC,rotated_110_ECE,rotated_110_BRIER,rotated_120_NLL,rotated_120_ACC,rotated_120_ECE,rotated_120_BRIER,rotated_130_NLL,rotated_130_ACC,rotated_130_ECE,rotated_130_BRIER,rotated_140_NLL,rotated_140_ACC,rotated_140_ECE,rotated_140_BRIER,rotated_150_NLL,rotated_150_ACC,rotated_150_ECE,rotated_150_BRIER,rotated_160_NLL,rotated_160_ACC,rotated_160_ECE,rotated_160_BRIER,rotated_170_NLL,rotated_170_ACC,rotated_170_ECE,rotated_170_BRIER,rotated_180_NLL,rotated_180_ACC,rotated_180_ECE,rotated_180_BRIER
0.22745393925822796,0.9259,0.014086809009313583,0.11113740599413865,valla,12558.604794502258,98.62158727645874,resnet20,40000,0,0.3623750960847534,0.8802,0.012480022385716438,0.17446265227042235,0.6783500736135544,0.7838,0.017915325239300728,0.30449535870493566,1.1507064426691622,0.6635,0.0817868560552597,0.46506701920778304,1.6526350145147797,0.557,0.15683415532112122,0.6053569894930082,2.004560754547682,0.5072,0.18955060839653015,0.6813501419272479,2.288502187440208,0.4531,0.2248934954404831,0.7536130512543193,2.377417336115277,0.4247,0.24041029810905457,0.7883978126989845,2.4635106031145377,0.4084,0.2524508237838745,0.8090350628168121,2.469998248280527,0.3959,0.2597380578517914,0.8280191115427089,2.4614579266462564,0.3986,0.25413140654563904,0.8179654952244937,2.5729659755590535,0.3771,0.27108123898506165,0.8532350355897779,2.6590858953481242,0.3599,0.2849782407283783,0.8784908543114789,2.7521587700259365,0.3586,0.2818711996078491,0.8842717719497496,2.80229497145533,0.3462,0.2958903908729553,0.8990781998153662,2.928635431311655,0.3331,0.3032686114311218,0.9195086568009357,2.9297491636213917,0.3363,0.3014650046825409,0.9191872095958558,2.950414950893294,0.3284,0.3062572777271271,0.9226785677157866,2.882702446739214,0.3318,0.3051438629627228,0.9173706328491366
