NLL,ACC,ECE,BRIER,method,train_time,test_time,resnet,seed,rotated_10_NLL,rotated_10_ACC,rotated_10_ECE,rotated_10_BRIER,rotated_20_NLL,rotated_20_ACC,rotated_20_ECE,rotated_20_BRIER,rotated_30_NLL,rotated_30_ACC,rotated_30_ECE,rotated_30_BRIER,rotated_40_NLL,rotated_40_ACC,rotated_40_ECE,rotated_40_BRIER,rotated_50_NLL,rotated_50_ACC,rotated_50_ECE,rotated_50_BRIER,rotated_60_NLL,rotated_60_ACC,rotated_60_ECE,rotated_60_BRIER,rotated_70_NLL,rotated_70_ACC,rotated_70_ECE,rotated_70_BRIER,rotated_80_NLL,rotated_80_ACC,rotated_80_ECE,rotated_80_BRIER,rotated_90_NLL,rotated_90_ACC,rotated_90_ECE,rotated_90_BRIER,rotated_100_NLL,rotated_100_ACC,rotated_100_ECE,rotated_100_BRIER,rotated_110_NLL,rotated_110_ACC,rotated_110_ECE,rotated_110_BRIER,rotated_120_NLL,rotated_120_ACC,rotated_120_ECE,rotated_120_BRIER,rotated_130_NLL,rotated_130_ACC,rotated_130_ECE,rotated_130_BRIER,rotated_140_NLL,rotated_140_ACC,rotated_140_ECE,rotated_140_BRIER,rotated_150_NLL,rotated_150_ACC,rotated_150_ECE,rotated_150_BRIER,rotated_160_NLL,rotated_160_ACC,rotated_160_ECE,rotated_160_BRIER,rotated_170_NLL,rotated_170_ACC,rotated_170_ECE,rotated_170_BRIER,rotated_180_NLL,rotated_180_ACC,rotated_180_ECE,rotated_180_BRIER
0.2523272908077568,0.9437,0.03743959218263626,0.09409620757550129,map,4.76837158203125e-07,2.770214796066284,resnet56,1,0.4215877898266186,0.9087,0.0614776574075222,0.15148531065987525,0.9292602127281627,0.8104,0.13363759219646454,0.31610616713670037,1.7333560065877152,0.6902,0.23109053075313568,0.5243636586788544,2.469074070117838,0.5922,0.31535089015960693,0.7003079644669957,2.9456825944451834,0.5308,0.36809563636779785,0.8078275080956522,3.3205336778578514,0.491,0.4024497866630554,0.8801310240498497,3.5249184397415063,0.454,0.43511664867401123,0.9397013885701284,3.763852526256861,0.4255,0.45913195610046387,0.9981127386335121,3.697187614662074,0.4246,0.45489752292633057,0.9886338485789745,3.7651472036168494,0.413,0.4645584225654602,1.0125450383151482,3.8016568437145826,0.4045,0.4684116840362549,1.0209765339651586,3.973684485370198,0.3848,0.4893098473548889,1.0597550574258066,4.180199831661926,0.3697,0.5052221417427063,1.0928147461388524,4.353583834622201,0.3515,0.5226272940635681,1.1229944717481533,4.426801110680047,0.3539,0.5210638046264648,1.123663718776178,4.522875334353215,0.3382,0.5331541299819946,1.1466263236934489,4.477282581846795,0.3383,0.5316357612609863,1.1494530090648558,4.377966369760989,0.3512,0.5173792839050293,1.12638353050888
