NLL,ACC,ECE,BRIER,method,train_time,test_time,resnet,prior_precision,seed,lower_da,batch_size,rotated_10_NLL,rotated_10_ACC,rotated_10_ECE,rotated_10_BRIER,rotated_20_NLL,rotated_20_ACC,rotated_20_ECE,rotated_20_BRIER,rotated_30_NLL,rotated_30_ACC,rotated_30_ECE,rotated_30_BRIER,rotated_40_NLL,rotated_40_ACC,rotated_40_ECE,rotated_40_BRIER,rotated_50_NLL,rotated_50_ACC,rotated_50_ECE,rotated_50_BRIER,rotated_60_NLL,rotated_60_ACC,rotated_60_ECE,rotated_60_BRIER,rotated_70_NLL,rotated_70_ACC,rotated_70_ECE,rotated_70_BRIER,rotated_80_NLL,rotated_80_ACC,rotated_80_ECE,rotated_80_BRIER,rotated_90_NLL,rotated_90_ACC,rotated_90_ECE,rotated_90_BRIER,rotated_100_NLL,rotated_100_ACC,rotated_100_ECE,rotated_100_BRIER,rotated_110_NLL,rotated_110_ACC,rotated_110_ECE,rotated_110_BRIER,rotated_120_NLL,rotated_120_ACC,rotated_120_ECE,rotated_120_BRIER,rotated_130_NLL,rotated_130_ACC,rotated_130_ECE,rotated_130_BRIER,rotated_140_NLL,rotated_140_ACC,rotated_140_ECE,rotated_140_BRIER,rotated_150_NLL,rotated_150_ACC,rotated_150_ECE,rotated_150_BRIER,rotated_160_NLL,rotated_160_ACC,rotated_160_ECE,rotated_160_BRIER,rotated_170_NLL,rotated_170_ACC,rotated_170_ECE,rotated_170_BRIER,rotated_180_NLL,rotated_180_ACC,rotated_180_ECE,rotated_180_BRIER
0.21969207179953354,0.9342,0.01652175560593605,0.09969025313190193,ella,2129.2015817165375,45.12733840942383,resnet32,0.550000011920929,2,0.5,50,0.3469288953784058,0.8972,0.015397248789668083,0.15453073244693438,0.6587266541336083,0.8019,0.01592637412250042,0.2817975166581724,1.1199385803866346,0.6851,0.07961314916610718,0.43612705121180906,1.621043773355151,0.5941,0.1433635801076889,0.5675873474682978,1.9658303873171634,0.5361,0.1743604987859726,0.6481819072987794,2.194298244794881,0.4839,0.21420665085315704,0.7095691925225605,2.413005624700704,0.4503,0.23509490489959717,0.7630962153487372,2.4778532566809233,0.426,0.24709424376487732,0.7924927924498758,2.4713138990306125,0.4249,0.24591852724552155,0.7948543682445753,2.472447869940194,0.4173,0.2504720091819763,0.8045104971153739,2.533301929974096,0.3982,0.2624027729034424,0.8244440647304989,2.6842084663068912,0.3821,0.2755962908267975,0.853084003038158,2.798161311525505,0.3632,0.28937041759490967,0.8785690635011427,2.885051208324368,0.3588,0.28978264331817627,0.8847748559946218,2.9663778178388256,0.3533,0.29954299330711365,0.9010858633709365,2.995548768713622,0.3477,0.3024134933948517,0.9112536352417732,2.98054617748111,0.3377,0.30882084369659424,0.9144855454729479,2.992213119431542,0.3432,0.30543625354766846,0.911352405931472
