NLL,ACC,ECE,BRIER,method,train_time,test_time,resnet,seed,rotated_10_NLL,rotated_10_ACC,rotated_10_ECE,rotated_10_BRIER,rotated_20_NLL,rotated_20_ACC,rotated_20_ECE,rotated_20_BRIER,rotated_30_NLL,rotated_30_ACC,rotated_30_ECE,rotated_30_BRIER,rotated_40_NLL,rotated_40_ACC,rotated_40_ECE,rotated_40_BRIER,rotated_50_NLL,rotated_50_ACC,rotated_50_ECE,rotated_50_BRIER,rotated_60_NLL,rotated_60_ACC,rotated_60_ECE,rotated_60_BRIER,rotated_70_NLL,rotated_70_ACC,rotated_70_ECE,rotated_70_BRIER,rotated_80_NLL,rotated_80_ACC,rotated_80_ECE,rotated_80_BRIER,rotated_90_NLL,rotated_90_ACC,rotated_90_ECE,rotated_90_BRIER,rotated_100_NLL,rotated_100_ACC,rotated_100_ECE,rotated_100_BRIER,rotated_110_NLL,rotated_110_ACC,rotated_110_ECE,rotated_110_BRIER,rotated_120_NLL,rotated_120_ACC,rotated_120_ECE,rotated_120_BRIER,rotated_130_NLL,rotated_130_ACC,rotated_130_ECE,rotated_130_BRIER,rotated_140_NLL,rotated_140_ACC,rotated_140_ECE,rotated_140_BRIER,rotated_150_NLL,rotated_150_ACC,rotated_150_ECE,rotated_150_BRIER,rotated_160_NLL,rotated_160_ACC,rotated_160_ECE,rotated_160_BRIER,rotated_170_NLL,rotated_170_ACC,rotated_170_ECE,rotated_170_BRIER,rotated_180_NLL,rotated_180_ACC,rotated_180_ECE,rotated_180_BRIER
0.2523272908077568,0.9437,0.03743959218263626,0.09409620757550129,map,9.5367431640625e-07,2.76851749420166,resnet56,3,0.4446247930717073,0.9063,0.0639115571975708,0.1581700714843565,0.9206015901158259,0.8124,0.12982459366321564,0.31323673949093495,1.698748123862234,0.6932,0.22940431535243988,0.5232902264077075,2.4420903091767885,0.5917,0.3174358606338501,0.69762369423046,2.9222614603269923,0.5371,0.3637285828590393,0.7981560232291329,3.322294124936394,0.4891,0.40409040451049805,0.8848480353241959,3.655541993723603,0.4469,0.43986475467681885,0.9581237812671733,3.6829532263511218,0.4303,0.45161283016204834,0.9810051520362012,3.6890076641805507,0.4268,0.45599687099456787,0.9936343128763534,3.743824272715863,0.4176,0.4624727666378021,1.0057674332188122,3.743762016901286,0.4068,0.4681714177131653,1.0179299238821784,3.9830176454799933,0.3898,0.4855406880378723,1.0548813572413145,4.135993178686626,0.3721,0.5001564621925354,1.0829202429836151,4.310839585336589,0.3596,0.5141124725341797,1.109455022078762,4.39515558650893,0.3554,0.5183883905410767,1.1201317467052616,4.419429064633365,0.3473,0.5239812135696411,1.132097660753432,4.447386490085432,0.344,0.5287697315216064,1.1386914674835356,4.428068231638242,0.3441,0.5254311561584473,1.1389495900907214
