RMSE,NLL,Q-10,Q-20,Q-30,Q-40,Q-50,Q-60,Q-70,Q-80,Q-90,CQM,CRPS,method,train_time,test_time,dataset,seed
9.968821935610084,3.2755124094075074,0.16738243856382282,0.33124721340711794,0.4871751160533977,0.6259966167484067,0.744594009808807,0.8384956332450366,0.9083801043824911,0.954808020142149,0.9789595845681764,0.15370387369194052,3.542053703316984,valla,25103.091473340988,863.3191034793854,taxi,3
