RMSE,NLL,Q-10,Q-20,Q-30,Q-40,Q-50,Q-60,Q-70,Q-80,Q-90,CQM,CRPS,method,train_time,test_time,dataset,prior_precision,sigma_noise,seed
9.968821935610084,3.732509219627531,0.22765152508589262,0.43257756563245825,0.5995698811927929,0.7231601930289281,0.808059482283826,0.8663058302079781,0.9068851792598809,0.9370098874872145,0.960495947966115,0.19617154921450863,3.8401139200879846,ella,30221.580030441284,260.62083745002747,taxi,0.0010000000474974513,0.4000000059604645,3
