RMSE,NLL,Q-10,Q-20,Q-30,Q-40,Q-50,Q-60,Q-70,Q-80,Q-90,CQM,CRPS,method,train_time,test_time,dataset,seed
9.968821935610084,3.2731760747344705,0.16722179968003356,0.3302210915576071,0.48564085079598207,0.6239673214613549,0.7428138687088568,0.8366499252537438,0.907117941724147,0.9546637729811954,0.9788776259539983,0.15271741981169187,3.5439073202684868,valla,28051.999669075012,937.557980298996,taxi,4
