RMSE,NLL,Q-10,Q-20,Q-30,Q-40,Q-50,Q-60,Q-70,Q-80,Q-90,CQM,CRPS,method,train_time,test_time,dataset,seed
9.968821935610084,3.2760947675637073,0.16783157176951927,0.3314635841485484,0.48670631278029847,0.6248426394607779,0.7431056413753311,0.8370334915680978,0.9070523748328044,0.9537720632589368,0.9786055233549267,0.1530413202549241,3.5552109726274286,valla,28024.731531620026,937.7428789138794,taxi,2
