NLL,ACC,ECE,BRIER,method,train_time,test_time,model,seed,rotated_30_NLL,rotated_30_ACC,rotated_30_ECE,rotated_30_BRIER,rotated_60_NLL,rotated_60_ACC,rotated_60_ECE,rotated_60_BRIER,rotated_90_NLL,rotated_90_ACC,rotated_90_ECE,rotated_90_BRIER,rotated_120_NLL,rotated_120_ACC,rotated_120_ECE,rotated_120_BRIER,rotated_150_NLL,rotated_150_ACC,rotated_150_ECE,rotated_150_BRIER,rotated_180_NLL,rotated_180_ACC,rotated_180_ECE,rotated_180_BRIER
0.961574167780965,0.76146,0.03687749430537224,0.3353696685397993,map,0,452.61993050575256,resnet50,2,2.058489462972206,0.57004,0.08785013109445572,0.5681583369370307,2.592428930072617,0.49812,0.11812686175107956,0.655889637364578,2.9666994958461497,0.448,0.13710026443004608,0.712681423301719,3.2624989791056818,0.41296,0.15131942927837372,0.7543124381887827,3.537259625300866,0.38092,0.1661798506975174,0.7904739864975004,3.5954960688210726,0.37044,0.16822975873947144,0.8008779752201218
