NLL,ACC,ECE,BRIER,method,train_time,test_time,model,prior_precision,seed,batch_size,rotated_30_NLL,rotated_30_ACC,rotated_30_ECE,rotated_30_BRIER,rotated_60_NLL,rotated_60_ACC,rotated_60_ECE,rotated_60_BRIER,rotated_90_NLL,rotated_90_ACC,rotated_90_ECE,rotated_90_BRIER,rotated_120_NLL,rotated_120_ACC,rotated_120_ECE,rotated_120_BRIER,rotated_150_NLL,rotated_150_ACC,rotated_150_ECE,rotated_150_BRIER,rotated_180_NLL,rotated_180_ACC,rotated_180_ECE,rotated_180_BRIER
0.877034453125,0.78326,0.048436447978019714,0.30924642578125,ella,69199.26415014267,3857.154411315918,resnet152,0.2272000014781952,2,32,1.5964821875,0.64724,0.08581523597240448,0.477779765625,2.05594234375,0.57942,0.1147349625825882,0.563718828125,2.4168015625,0.52958,0.13205893337726593,0.6232421875,2.7387575,0.48738,0.14864137768745422,0.671542109375,2.9962078125,0.45362,0.16409224271774292,0.71420875,3.0693865625,0.44076,0.16583895683288574,0.7279896875
