NLL,ACC,ECE,BRIER,method,train_time,test_time,model,initial_lr,scheduler_gamma,scheduler_steps,batch_size,iterations,seed,rotated_30_NLL,rotated_30_ACC,rotated_30_ECE,rotated_30_BRIER,rotated_60_NLL,rotated_60_ACC,rotated_60_ECE,rotated_60_BRIER,rotated_90_NLL,rotated_90_ACC,rotated_90_ECE,rotated_90_BRIER,rotated_120_NLL,rotated_120_ACC,rotated_120_ECE,rotated_120_BRIER,rotated_150_NLL,rotated_150_ACC,rotated_150_ECE,rotated_150_BRIER,rotated_180_NLL,rotated_180_ACC,rotated_180_ECE,rotated_180_BRIER
1.2526315625943532,0.69746,0.01891300082206726,0.4121546867633662,fmgp,18005.554898500443,729.0936799049377,resnet18,0.001,0.8,1000,32,10000,2,2.3295808945280707,0.50664,0.02545369230210781,0.6198059038098779,2.8858133730292193,0.4289,0.05207624286413193,0.7035985336129635,3.225802668046922,0.38502,0.06406041234731674,0.7494757436284543,3.514086755530439,0.34876,0.08035199344158173,0.7849291190199524,3.747502314481185,0.32108,0.09120707958936691,0.813716735475687,3.808848127643181,0.30992,0.09231806546449661,0.8246753221309973
