NLL,ACC,ECE,BRIER,method,train_time,test_time,model,prior_precision,seed,batch_size,rotated_30_NLL,rotated_30_ACC,rotated_30_ECE,rotated_30_BRIER,rotated_60_NLL,rotated_60_ACC,rotated_60_ECE,rotated_60_BRIER,rotated_90_NLL,rotated_90_ACC,rotated_90_ECE,rotated_90_BRIER,rotated_120_NLL,rotated_120_ACC,rotated_120_ECE,rotated_120_BRIER,rotated_150_NLL,rotated_150_ACC,rotated_150_ECE,rotated_150_BRIER,rotated_180_NLL,rotated_180_ACC,rotated_180_ECE,rotated_180_BRIER
1.082316484375,0.73292,0.03415028005838394,0.3691355859375,ella,11862.14637541771,1164.0244588851929,resnet34,0.1664000004529953,1,32,2.22828109375,0.5449,0.09133865684270859,0.5956600390625,2.89790875,0.46056,0.1300565004348755,0.69650796875,3.28574625,0.41158,0.14688783884048462,0.752518125,3.605451875,0.37552,0.16530129313468933,0.79153109375,3.9474896875,0.34214,0.18377257883548737,0.83255984375,4.016140625,0.32908,0.18598110973834991,0.847466640625
