NLL,ACC,ECE,BRIER,method,train_time,test_time,model,prior_precision,seed,batch_size,rotated_30_NLL,rotated_30_ACC,rotated_30_ECE,rotated_30_BRIER,rotated_60_NLL,rotated_60_ACC,rotated_60_ECE,rotated_60_BRIER,rotated_90_NLL,rotated_90_ACC,rotated_90_ECE,rotated_90_BRIER,rotated_120_NLL,rotated_120_ACC,rotated_120_ECE,rotated_120_BRIER,rotated_150_NLL,rotated_150_ACC,rotated_150_ECE,rotated_150_BRIER,rotated_180_NLL,rotated_180_ACC,rotated_180_ECE,rotated_180_BRIER
1.247735234375,0.69766,0.02558007836341858,0.4112155859375,ella,9057.839635848999,766.1857850551605,resnet18,0.20479999482631683,2,32,2.32731109375,0.50782,0.06490276008844376,0.6234101171875,2.8882471875,0.42956,0.09200280904769897,0.708252421875,3.248823125,0.38426,0.10693762451410294,0.75973421875,3.540996875,0.34858,0.1193607747554779,0.796686796875,3.781185625,0.3208,0.134779155254364,0.826094453125,3.838940625,0.31208,0.13565225899219513,0.835625625
