NLL,ACC,ECE,BRIER,method,train_time,test_time,model,initial_lr,scheduler_gamma,scheduler_steps,batch_size,iterations,seed,rotated_30_NLL,rotated_30_ACC,rotated_30_ECE,rotated_30_BRIER,rotated_60_NLL,rotated_60_ACC,rotated_60_ECE,rotated_60_BRIER,rotated_90_NLL,rotated_90_ACC,rotated_90_ECE,rotated_90_BRIER,rotated_120_NLL,rotated_120_ACC,rotated_120_ECE,rotated_120_BRIER,rotated_150_NLL,rotated_150_ACC,rotated_150_ECE,rotated_150_BRIER,rotated_180_NLL,rotated_180_ACC,rotated_180_ECE,rotated_180_BRIER
0.9577928977302698,0.7613,0.015844611451029778,0.3342602742560769,fmgp,25235.78048348427,1081.2229499816895,resnet50,0.001,0.8,1000,32,10000,1,2.0403731902062057,0.57058,0.04052635282278061,0.559145911381527,2.587883197957887,0.49278,0.06866656988859177,0.6494457910625099,2.9328015805395955,0.44576,0.08351912349462509,0.6991060458087908,3.2117952041236277,0.41128,0.09679163992404938,0.7369504036139677,3.4727246144204784,0.38016,0.11009804159402847,0.7706935384342678,3.5217337532088386,0.36834,0.11149347573518753,0.7817773184976279
