NLL,ACC,ECE,BRIER,method,train_time,test_time,model,prior_precision,seed,batch_size,rotated_30_NLL,rotated_30_ACC,rotated_30_ECE,rotated_30_BRIER,rotated_60_NLL,rotated_60_ACC,rotated_60_ECE,rotated_60_BRIER,rotated_90_NLL,rotated_90_ACC,rotated_90_ECE,rotated_90_BRIER,rotated_120_NLL,rotated_120_ACC,rotated_120_ECE,rotated_120_BRIER,rotated_150_NLL,rotated_150_ACC,rotated_150_ECE,rotated_150_BRIER,rotated_180_NLL,rotated_180_ACC,rotated_180_ECE,rotated_180_BRIER
0.912653125,0.77372,0.047620989382267,0.320129140625,ella,45947.43639707565,2808.3155975341797,resnet101,0.21119999885559082,0,32,1.689900625,0.63124,0.087044857442379,0.497150703125,2.16761203125,0.55988,0.11640419065952301,0.585392734375,2.5230496875,0.50896,0.13114289939403534,0.6434638671875,2.8150871875,0.47004,0.14484082162380219,0.690069296875,3.0604903125,0.43898,0.16005489230155945,0.725558828125,3.140610625,0.42788,0.16169197857379913,0.740081484375
