NLL,ACC,ECE,BRIER,method,train_time,test_time,model,initial_lr,scheduler_gamma,scheduler_steps,batch_size,iterations,seed,rotated_30_NLL,rotated_30_ACC,rotated_30_ECE,rotated_30_BRIER,rotated_60_NLL,rotated_60_ACC,rotated_60_ECE,rotated_60_BRIER,rotated_90_NLL,rotated_90_ACC,rotated_90_ECE,rotated_90_BRIER,rotated_120_NLL,rotated_120_ACC,rotated_120_ECE,rotated_120_BRIER,rotated_150_NLL,rotated_150_ACC,rotated_150_ECE,rotated_150_BRIER,rotated_180_NLL,rotated_180_ACC,rotated_180_ECE,rotated_180_BRIER
1.0780089115465932,0.73304,0.01505771279335022,0.3679896543409682,fmgp,19224.721621990204,837.7134840488434,resnet34,0.001,0.8,1000,32,10000,2,2.206885133504769,0.54344,0.05917193740606308,0.5892326192020494,2.882833575170487,0.4572,0.09256519377231598,0.6889889016754168,3.2482451465507935,0.4115,0.11153750121593475,0.7382166402362904,3.5644200723027257,0.37134,0.1293347179889679,0.781717912198965,3.854510296688745,0.34122,0.14156803488731384,0.8147030035999998,3.9454401629806735,0.32746,0.147319957613945,0.8312809560186787
