NLL,ACC,ECE,BRIER,method,train_time,test_time,model,seed,rotated_30_NLL,rotated_30_ACC,rotated_30_ECE,rotated_30_BRIER,rotated_60_NLL,rotated_60_ACC,rotated_60_ECE,rotated_60_BRIER,rotated_90_NLL,rotated_90_ACC,rotated_90_ECE,rotated_90_BRIER,rotated_120_NLL,rotated_120_ACC,rotated_120_ECE,rotated_120_BRIER,rotated_150_NLL,rotated_150_ACC,rotated_150_ECE,rotated_150_BRIER,rotated_180_NLL,rotated_180_ACC,rotated_180_ECE,rotated_180_BRIER
0.8762251301841946,0.78314,0.05004569888114929,0.3092593673294191,map,0,631.2045705318451,resnet152,2,1.5993459964743582,0.64866,0.08873670548200607,0.477010063183056,2.0400976304438663,0.58098,0.1165737509727478,0.5619358057016745,2.4222444209855016,0.52678,0.13599032163619995,0.6240350970408305,2.7407119296714137,0.48668,0.1516079604625702,0.6743769109468398,2.995676811172153,0.45384,0.16571369767189026,0.7133360643394937,3.067058760069328,0.44292,0.1680191457271576,0.7279155719041819
