NLL,ACC,ECE,BRIER,method,train_time,test_time,model,initial_lr,scheduler_gamma,scheduler_steps,batch_size,iterations,seed,rotated_30_NLL,rotated_30_ACC,rotated_30_ECE,rotated_30_BRIER,rotated_60_NLL,rotated_60_ACC,rotated_60_ECE,rotated_60_BRIER,rotated_90_NLL,rotated_90_ACC,rotated_90_ECE,rotated_90_BRIER,rotated_120_NLL,rotated_120_ACC,rotated_120_ECE,rotated_120_BRIER,rotated_150_NLL,rotated_150_ACC,rotated_150_ECE,rotated_150_BRIER,rotated_180_NLL,rotated_180_ACC,rotated_180_ECE,rotated_180_BRIER
1.2454525590824703,0.69706,0.013688948005437851,0.4108654301695391,fmgp,18319.5189371109,730.6302888393402,resnet18,0.001,0.8,1000,32,10000,1,2.312705680123701,0.50772,0.044093403965234756,0.6210167290734022,2.8737548768500627,0.42936,0.07062078267335892,0.7050105456619945,3.2259974451300573,0.38444,0.0842725932598114,0.7512973594580633,3.5011823840580747,0.35098,0.09839511662721634,0.7884055494614043,3.7504075800782726,0.31956,0.11163169145584106,0.8188792272177653,3.8192767280665256,0.30882,0.11553189903497696,0.8310953576809228
