NLL,ACC,ECE,BRIER,method,train_time,test_time,model,seed,rotated_30_NLL,rotated_30_ACC,rotated_30_ECE,rotated_30_BRIER,rotated_60_NLL,rotated_60_ACC,rotated_60_ECE,rotated_60_BRIER,rotated_90_NLL,rotated_90_ACC,rotated_90_ECE,rotated_90_BRIER,rotated_120_NLL,rotated_120_ACC,rotated_120_ECE,rotated_120_BRIER,rotated_150_NLL,rotated_150_ACC,rotated_150_ECE,rotated_150_BRIER,rotated_180_NLL,rotated_180_ACC,rotated_180_ECE,rotated_180_BRIER
1.0809810789868746,0.73304,0.035416871309280396,0.3689520487135504,map,0,516.8109605312347,resnet34,2,2.221752971390505,0.54618,0.09356941282749176,0.5945053492649354,2.9229877551049426,0.4584,0.13295289874076843,0.6980214246876459,3.3079536380715377,0.41078,0.15345235168933868,0.7544232177683844,3.6150738787014682,0.37348,0.1687420755624771,0.7946610060543394,3.9491678098330705,0.33936,0.18868288397789001,0.8359760159565389,4.003757062985001,0.33048,0.1886872500181198,0.8472355039303702
