NLL,ACC,ECE,BRIER,method,train_time,test_time,model,prior_precision,seed,batch_size,rotated_30_NLL,rotated_30_ACC,rotated_30_ECE,rotated_30_BRIER,rotated_60_NLL,rotated_60_ACC,rotated_60_ECE,rotated_60_BRIER,rotated_90_NLL,rotated_90_ACC,rotated_90_ECE,rotated_90_BRIER,rotated_120_NLL,rotated_120_ACC,rotated_120_ECE,rotated_120_BRIER,rotated_150_NLL,rotated_150_ACC,rotated_150_ECE,rotated_150_BRIER,rotated_180_NLL,rotated_180_ACC,rotated_180_ECE,rotated_180_BRIER
0.877022578125,0.78328,0.04844321683049202,0.30924486328125,ella,69435.34360551834,3905.505267381668,resnet152,0.2272000014781952,1,32,1.599798125,0.64672,0.08851134032011032,0.4785055078125,2.040933125,0.58196,0.11380410194396973,0.56038078125,2.423369375,0.52978,0.13116642832756042,0.623314296875,2.7524928125,0.48506,0.15104331076145172,0.677192734375,2.992906875,0.4532,0.1636539101600647,0.710590234375,3.06679375,0.44116,0.1665000021457672,0.728508828125
