NLL,ACC,ECE,BRIER,method,train_time,test_time,model,seed,rotated_30_NLL,rotated_30_ACC,rotated_30_ECE,rotated_30_BRIER,rotated_60_NLL,rotated_60_ACC,rotated_60_ECE,rotated_60_BRIER,rotated_90_NLL,rotated_90_ACC,rotated_90_ECE,rotated_90_BRIER,rotated_120_NLL,rotated_120_ACC,rotated_120_ECE,rotated_120_BRIER,rotated_150_NLL,rotated_150_ACC,rotated_150_ECE,rotated_150_BRIER,rotated_180_NLL,rotated_180_ACC,rotated_180_ECE,rotated_180_BRIER
0.961574167780965,0.76146,0.03687749430537224,0.3353696685397993,map,0,516.8156595230103,resnet50,1,2.0539825538779692,0.57042,0.08908821642398834,0.5675123891021728,2.6131711975556686,0.49212,0.1226019412279129,0.6611064002675004,2.9747258254386013,0.4483,0.13660603761672974,0.713722192956615,3.264117440724339,0.41058,0.15229332447052002,0.7552200957447697,3.5406461151280366,0.3799,0.16602663695812225,0.7918155757599789,3.584960612507885,0.36964,0.16743890941143036,0.8003614348985494
