NLL,ACC,ECE,BRIER,method,train_time,test_time,model,seed,rotated_30_NLL,rotated_30_ACC,rotated_30_ECE,rotated_30_BRIER,rotated_60_NLL,rotated_60_ACC,rotated_60_ECE,rotated_60_BRIER,rotated_90_NLL,rotated_90_ACC,rotated_90_ECE,rotated_90_BRIER,rotated_120_NLL,rotated_120_ACC,rotated_120_ECE,rotated_120_BRIER,rotated_150_NLL,rotated_150_ACC,rotated_150_ECE,rotated_150_BRIER,rotated_180_NLL,rotated_180_ACC,rotated_180_ECE,rotated_180_BRIER
1.2469261427553073,0.6976,0.026294192299246788,0.4111008268606246,map,0,567.131133556366,resnet18,0,2.324740450599401,0.5065,0.06646586954593658,0.6238698600944411,2.9002931045420515,0.43132,0.0934063196182251,0.7100860368751122,3.247578563068023,0.38178,0.11018823832273483,0.759821808606178,3.514496637524642,0.35072,0.12243629992008209,0.7937449931585387,3.7679097430539743,0.32216,0.13674262166023254,0.8237885013978283,3.850698608344367,0.31288,0.1362055540084839,0.8373959842214427
