NLL,ACC,ECE,BRIER,method,train_time,test_time,model,seed,rotated_30_NLL,rotated_30_ACC,rotated_30_ECE,rotated_30_BRIER,rotated_60_NLL,rotated_60_ACC,rotated_60_ECE,rotated_60_BRIER,rotated_90_NLL,rotated_90_ACC,rotated_90_ECE,rotated_90_BRIER,rotated_120_NLL,rotated_120_ACC,rotated_120_ECE,rotated_120_BRIER,rotated_150_NLL,rotated_150_ACC,rotated_150_ECE,rotated_150_BRIER,rotated_180_NLL,rotated_180_ACC,rotated_180_ECE,rotated_180_BRIER
1.0809810789868746,0.73304,0.035416871309280396,0.3689520487135504,map,0,492.8684413433075,resnet34,0,2.2267780931899774,0.54398,0.09516383707523346,0.5959990186333086,2.921094750119319,0.45558,0.13617117702960968,0.7003241989024492,3.30768782483283,0.4124,0.1519048810005188,0.7528942502360909,3.6176674339108414,0.37424,0.1677999198436737,0.79657250819347,3.955006131716722,0.33932,0.18773910403251648,0.837663409854316,4.014562570438063,0.32798,0.1880200058221817,0.8475809981076163
