NLL,ACC,ECE,BRIER,method,train_time,test_time,model,prior_precision,seed,batch_size,rotated_30_NLL,rotated_30_ACC,rotated_30_ECE,rotated_30_BRIER,rotated_60_NLL,rotated_60_ACC,rotated_60_ECE,rotated_60_BRIER,rotated_90_NLL,rotated_90_ACC,rotated_90_ECE,rotated_90_BRIER,rotated_120_NLL,rotated_120_ACC,rotated_120_ECE,rotated_120_BRIER,rotated_150_NLL,rotated_150_ACC,rotated_150_ECE,rotated_150_BRIER,rotated_180_NLL,rotated_180_ACC,rotated_180_ECE,rotated_180_BRIER
1.081856796875,0.73298,0.034446947276592255,0.3690728515625,ella,13457.444947481155,1049.7281618118286,resnet34,0.19200000166893005,0,32,2.2250009375,0.54244,0.09363486617803574,0.597252890625,2.9167315625,0.4594,0.129949152469635,0.69700125,3.30920625,0.4104,0.15133735537528992,0.75331671875,3.627274375,0.37514,0.16622616350650787,0.794013125,3.9256865625,0.34376,0.18144996464252472,0.831680625,4.012138125,0.32712,0.1885889172554016,0.848701953125
