NLL,ACC,ECE,BRIER,method,train_time,test_time,model,seed,rotated_30_NLL,rotated_30_ACC,rotated_30_ECE,rotated_30_BRIER,rotated_60_NLL,rotated_60_ACC,rotated_60_ECE,rotated_60_BRIER,rotated_90_NLL,rotated_90_ACC,rotated_90_ECE,rotated_90_BRIER,rotated_120_NLL,rotated_120_ACC,rotated_120_ECE,rotated_120_BRIER,rotated_150_NLL,rotated_150_ACC,rotated_150_ECE,rotated_150_BRIER,rotated_180_NLL,rotated_180_ACC,rotated_180_ECE,rotated_180_BRIER
0.961574167780965,0.76146,0.03687749430537224,0.3353696685397993,map,0,516.8109092712402,resnet50,0,2.0582712740197957,0.57082,0.08827852457761765,0.5665582034520205,2.6085678952327265,0.49214,0.12343405932188034,0.6611073657119472,2.9616422578760986,0.44948,0.1374659538269043,0.7131207132228532,3.2497406301716705,0.41388,0.14978420734405518,0.7516247281758954,3.5269565944904664,0.3792,0.16775190830230713,0.7920202602914914,3.6045344440710347,0.36842,0.17143258452415466,0.8046615878839896
