NLL,ACC,ECE,BRIER,method,train_time,test_time,model,initial_lr,scheduler_gamma,scheduler_steps,batch_size,iterations,seed,rotated_30_NLL,rotated_30_ACC,rotated_30_ECE,rotated_30_BRIER,rotated_60_NLL,rotated_60_ACC,rotated_60_ECE,rotated_60_BRIER,rotated_90_NLL,rotated_90_ACC,rotated_90_ECE,rotated_90_BRIER,rotated_120_NLL,rotated_120_ACC,rotated_120_ECE,rotated_120_BRIER,rotated_150_NLL,rotated_150_ACC,rotated_150_ECE,rotated_150_BRIER,rotated_180_NLL,rotated_180_ACC,rotated_180_ECE,rotated_180_BRIER
0.953649920581246,0.76116,0.020364731550216675,0.3337856052128819,fmgp,25534.77758049965,1141.7829203605652,resnet50,0.001,0.8,1000,32,10000,2,2.0256108703462505,0.57282,0.05739821121096611,0.5586928831263812,2.5770332426900793,0.49276,0.09073806554079056,0.6509515687737085,2.927714983345543,0.44592,0.10498808324337006,0.7026777250594305,3.214878240903451,0.4131,0.11619167029857635,0.7402357542268345,3.4727952650768867,0.38258,0.12930914759635925,0.7754193653420435,3.52193147930501,0.37148,0.1307803988456726,0.7861262344886509
