NLL,ACC,ECE,BRIER,method,train_time,test_time,model,initial_lr,scheduler_gamma,scheduler_steps,batch_size,iterations,seed,rotated_30_NLL,rotated_30_ACC,rotated_30_ECE,rotated_30_BRIER,rotated_60_NLL,rotated_60_ACC,rotated_60_ECE,rotated_60_BRIER,rotated_90_NLL,rotated_90_ACC,rotated_90_ECE,rotated_90_BRIER,rotated_120_NLL,rotated_120_ACC,rotated_120_ECE,rotated_120_BRIER,rotated_150_NLL,rotated_150_ACC,rotated_150_ECE,rotated_150_BRIER,rotated_180_NLL,rotated_180_ACC,rotated_180_ECE,rotated_180_BRIER
1.2451096504079404,0.697,0.0131089948117733,0.4108465134373786,fmgp,18728.800799369812,737.5841760635376,resnet18,0.001,0.8,1000,32,10000,0,2.3210586895517267,0.50948,0.04091937467455864,0.6207873022735182,2.882313518567876,0.42934,0.0679064393043518,0.7064937532462842,3.232796048316153,0.38502,0.08476047217845917,0.7517919444741796,3.5051592198140775,0.34934,0.0980810821056366,0.7888801747708714,3.7465134437812555,0.321,0.11084378510713577,0.8174397003461549,3.8005551484992997,0.31144,0.11118771135807037,0.8273647255073622
