NLL,ACC,ECE,BRIER,method,train_time,test_time,model,prior_precision,seed,batch_size,rotated_30_NLL,rotated_30_ACC,rotated_30_ECE,rotated_30_BRIER,rotated_60_NLL,rotated_60_ACC,rotated_60_ECE,rotated_60_BRIER,rotated_90_NLL,rotated_90_ACC,rotated_90_ECE,rotated_90_BRIER,rotated_120_NLL,rotated_120_ACC,rotated_120_ECE,rotated_120_BRIER,rotated_150_NLL,rotated_150_ACC,rotated_150_ECE,rotated_150_BRIER,rotated_180_NLL,rotated_180_ACC,rotated_180_ECE,rotated_180_BRIER
0.913150078125,0.77368,0.047286853194236755,0.3201613671875,ella,38031.69159388542,2808.0593752861023,resnet101,0.1728000044822693,2,32,1.68647984375,0.62966,0.08790799975395203,0.4976223828125,2.16297546875,0.55868,0.11569400131702423,0.58462953125,2.52812609375,0.50752,0.1335826814174652,0.6459230859375,2.801015,0.47412,0.14225634932518005,0.684063203125,3.055346875,0.4403,0.15930356085300446,0.7243728125,3.14733375,0.42376,0.16300082206726074,0.74268015625
