NLL,ACC,ECE,BRIER,method,train_time,test_time,model,initial_lr,scheduler_gamma,scheduler_steps,batch_size,iterations,seed,rotated_30_NLL,rotated_30_ACC,rotated_30_ECE,rotated_30_BRIER,rotated_60_NLL,rotated_60_ACC,rotated_60_ECE,rotated_60_BRIER,rotated_90_NLL,rotated_90_ACC,rotated_90_ECE,rotated_90_BRIER,rotated_120_NLL,rotated_120_ACC,rotated_120_ECE,rotated_120_BRIER,rotated_150_NLL,rotated_150_ACC,rotated_150_ECE,rotated_150_BRIER,rotated_180_NLL,rotated_180_ACC,rotated_180_ECE,rotated_180_BRIER
0.9619853365949446,0.76122,0.016375958919525146,0.33470747764567627,fmgp,25519.243625879288,1076.949065208435,resnet50,0.001,0.8,1000,32,10000,0,2.04676723027004,0.56934,0.03234909102320671,0.5597139063244155,2.5784525994747556,0.49316,0.05883575603365898,0.6471641033163639,2.9342325838545977,0.44914,0.07180159538984299,0.697026816251524,3.208540216071299,0.41236,0.08738728612661362,0.7350307151956488,3.4620048142186417,0.38226,0.09700872749090195,0.7667216646811817,3.5406957019667487,0.36866,0.1020437628030777,0.7804668254410336
