NLL,ACC,ECE,BRIER,method,train_time,test_time,model,initial_lr,scheduler_gamma,scheduler_steps,batch_size,iterations,seed,rotated_30_NLL,rotated_30_ACC,rotated_30_ECE,rotated_30_BRIER,rotated_60_NLL,rotated_60_ACC,rotated_60_ECE,rotated_60_BRIER,rotated_90_NLL,rotated_90_ACC,rotated_90_ECE,rotated_90_BRIER,rotated_120_NLL,rotated_120_ACC,rotated_120_ECE,rotated_120_BRIER,rotated_150_NLL,rotated_150_ACC,rotated_150_ECE,rotated_150_BRIER,rotated_180_NLL,rotated_180_ACC,rotated_180_ECE,rotated_180_BRIER
0.8694972729075828,0.7826,0.019625578075647354,0.30686744833764695,fmgp,29695.536992788315,1260.0358791351318,resnet152,0.001,0.8,1000,32,10000,1,1.5721779986128033,0.64892,0.04193226620554924,0.46850125417942545,2.006993095604971,0.58148,0.0653061643242836,0.5485279945670686,2.3920303973652453,0.525,0.08379998803138733,0.6123245805899976,2.714279569709781,0.48502,0.09805826842784882,0.6584713739405123,2.929312193402233,0.4553,0.1082969382405281,0.6914899988446449,3.0209664170036215,0.43782,0.1139707863330841,0.7096047937559229
