NLL,ACC,ECE,BRIER,method,train_time,test_time,model,prior_precision,seed,batch_size,rotated_30_NLL,rotated_30_ACC,rotated_30_ECE,rotated_30_BRIER,rotated_60_NLL,rotated_60_ACC,rotated_60_ECE,rotated_60_BRIER,rotated_90_NLL,rotated_90_ACC,rotated_90_ECE,rotated_90_BRIER,rotated_120_NLL,rotated_120_ACC,rotated_120_ECE,rotated_120_BRIER,rotated_150_NLL,rotated_150_ACC,rotated_150_ECE,rotated_150_BRIER,rotated_180_NLL,rotated_180_ACC,rotated_180_ECE,rotated_180_BRIER
1.08243609375,0.73298,0.03402424976229668,0.3691483984375,ella,10727.859684944153,1046.3072218894958,resnet34,0.15039999783039093,2,32,2.2080978125,0.54848,0.08808975666761398,0.5912481640625,2.9172034375,0.45866,0.13125337660312653,0.697659140625,3.2977321875,0.4124,0.14785300195217133,0.75154703125,3.622734375,0.37562,0.1639639437198639,0.79317296875,3.9364475,0.34128,0.18319617211818695,0.833447890625,4.0288934375,0.32814,0.18457263708114624,0.84751828125
