NLL,ACC,ECE,BRIER,method,train_time,test_time,model,seed,rotated_30_NLL,rotated_30_ACC,rotated_30_ECE,rotated_30_BRIER,rotated_60_NLL,rotated_60_ACC,rotated_60_ECE,rotated_60_BRIER,rotated_90_NLL,rotated_90_ACC,rotated_90_ECE,rotated_90_BRIER,rotated_120_NLL,rotated_120_ACC,rotated_120_ECE,rotated_120_BRIER,rotated_150_NLL,rotated_150_ACC,rotated_150_ECE,rotated_150_BRIER,rotated_180_NLL,rotated_180_ACC,rotated_180_ECE,rotated_180_BRIER
0.911809831444523,0.77366,0.049230895936489105,0.320094032548289,map,0,506.61532735824585,resnet101,0,1.6815736770913807,0.6303,0.08851342648267746,0.4967967469198463,2.163304864676353,0.55942,0.11789548397064209,0.5852720675816896,2.5324973920983407,0.50496,0.1385613977909088,0.6464258333104264,2.808497376710038,0.4714,0.1472729593515396,0.6885294685658433,3.0814238963780314,0.43896,0.1635081022977829,0.7277415982574786,3.1317418839329316,0.42442,0.166940376162529,0.7415527432626062
