NLL,ACC,ECE,BRIER,method,train_time,test_time,model,prior_precision,seed,batch_size,rotated_30_NLL,rotated_30_ACC,rotated_30_ECE,rotated_30_BRIER,rotated_60_NLL,rotated_60_ACC,rotated_60_ECE,rotated_60_BRIER,rotated_90_NLL,rotated_90_ACC,rotated_90_ECE,rotated_90_BRIER,rotated_120_NLL,rotated_120_ACC,rotated_120_ECE,rotated_120_BRIER,rotated_150_NLL,rotated_150_ACC,rotated_150_ECE,rotated_150_BRIER,rotated_180_NLL,rotated_180_ACC,rotated_180_ECE,rotated_180_BRIER
1.24827015625,0.69764,0.025233857333660126,0.4112884765625,ella,7346.225762605667,832.0377063751221,resnet18,0.1599999964237213,0,32,2.32235640625,0.50758,0.063717782497406,0.623155234375,2.9134275,0.42868,0.09088729321956635,0.7108553125,3.2541184375,0.3822,0.10740958154201508,0.760008984375,3.526446875,0.3526,0.11795669049024582,0.792789296875,3.784653125,0.32068,0.1328582763671875,0.826088828125,3.851954375,0.3099,0.13611656427383423,0.83612671875
