NLL,ACC,ECE,BRIER,method,train_time,test_time,model,initial_lr,scheduler_gamma,scheduler_steps,batch_size,iterations,seed,rotated_30_NLL,rotated_30_ACC,rotated_30_ECE,rotated_30_BRIER,rotated_60_NLL,rotated_60_ACC,rotated_60_ECE,rotated_60_BRIER,rotated_90_NLL,rotated_90_ACC,rotated_90_ECE,rotated_90_BRIER,rotated_120_NLL,rotated_120_ACC,rotated_120_ECE,rotated_120_BRIER,rotated_150_NLL,rotated_150_ACC,rotated_150_ECE,rotated_150_BRIER,rotated_180_NLL,rotated_180_ACC,rotated_180_ECE,rotated_180_BRIER
0.9006042447411712,0.77348,0.026163622736930847,0.3174431915702525,fmgp,26349.33379125595,1131.306438446045,resnet101,0.001,0.8,1000,32,10000,0,1.6572847714233299,0.63108,0.05485239624977112,0.48761245296020256,2.1361938713764386,0.55958,0.07981051504611969,0.5755728553974543,2.4722537248976653,0.5089,0.09189481288194656,0.6304264384644654,2.7453684118155217,0.47202,0.10322301089763641,0.673398473988536,2.992995432967967,0.44176,0.11650702357292175,0.7066918295540668,3.076003642663753,0.4257,0.12075216323137283,0.725175147369584
