NLL,ACC,ECE,BRIER,method,train_time,test_time,model,seed,rotated_30_NLL,rotated_30_ACC,rotated_30_ECE,rotated_30_BRIER,rotated_60_NLL,rotated_60_ACC,rotated_60_ECE,rotated_60_BRIER,rotated_90_NLL,rotated_90_ACC,rotated_90_ECE,rotated_90_BRIER,rotated_120_NLL,rotated_120_ACC,rotated_120_ECE,rotated_120_BRIER,rotated_150_NLL,rotated_150_ACC,rotated_150_ECE,rotated_150_BRIER,rotated_180_NLL,rotated_180_ACC,rotated_180_ECE,rotated_180_BRIER
0.8762251301841946,0.78314,0.05004569888114929,0.3092593673294191,map,0,631.7793114185333,resnet152,0,1.6063336667184904,0.64828,0.08763358741998672,0.4779595026346545,2.0272208882316063,0.58376,0.11398135125637054,0.5588546529852786,2.4263984368633635,0.52524,0.13736626505851746,0.6269978123380865,2.7492077940858732,0.48544,0.15377177298069,0.6757126835747544,2.994785623903,0.45352,0.16679394245147705,0.7152866091905309,3.084722261749739,0.43932,0.17173263430595398,0.7322721041580951
