RMSE,NLL,Q-10,Q-20,Q-30,Q-40,Q-50,Q-60,Q-70,Q-80,Q-90,CQM,CRPS,method,train_time,test_time,dataset,seed
9.316823044138484,3.52471601691241,0.1063141584350184,0.21241526244431533,0.32177028859190393,0.4354638775905481,0.552760023242301,0.6700174317257408,0.7790238233585125,0.8651365485183033,0.9235715669184582,0.03664729808251016,4.792710978857109,valla,28069.931722164154,158.48205947875977,year,0
