RMSE,NLL,Q-10,Q-20,Q-30,Q-40,Q-50,Q-60,Q-70,Q-80,Q-90,CQM,CRPS,method,train_time,test_time,dataset,seed
9.316823044138484,3.525976937747057,0.10697269029633934,0.21226031377106333,0.3221963974433469,0.4358512492736781,0.5520433856285105,0.6704822777454968,0.7783846600813481,0.8645942281619213,0.9239589386015882,0.03667441410032926,4.794773230051915,valla,24490.267055511475,112.37801027297974,year,2
